grd_ScheduleMain_rn,grd_ScheduleMain_SUBJ_CD,grd_ScheduleMain_SUBJ_KNM,grd_ScheduleMain_SUBJ_ENM,grd_ScheduleMain_NOTE,grd_ScheduleMain_LECT_NUMB,grd_ScheduleMain_CMPT_DIV_NM,grd_ScheduleMain_CMPT_DIV_ENM,grd_ScheduleMain_UNIT,grd_ScheduleMain_LSTM_LIST,grd_ScheduleMain_LSTM_LIST_ENM,grd_ScheduleMain_COUR_INWON,grd_ScheduleMain_SP_LESS_CD_NM,grd_ScheduleMain_SP_LESS_CD_ENM,grd_ScheduleMain_MNG_LESS_NM,grd_ScheduleMain_MNG_LESS_ENM,grd_ScheduleMain_PROF_NM,grd_ScheduleMain_PROF_ENM,grd_ScheduleMain_BLDG_COUM,grd_ScheduleMain_BLDG_COUM_ENM,grd_ScheduleMain_PROG_YN,grd_ScheduleMain_OTSH_LIMT_YN,grd_ScheduleMain_DLES_COUR_PBT_YN,grd_ScheduleMain_ETC,grd_ScheduleMain_ETC_ENM
347,101019,과학기술과사회,"Science, Technology, and Society",,31009,교필,General Education Required Course,3,화(5 ~ 7),Tue(5 ~ 7),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,신현우,신현우,어의관-211,Eoui Hall(040)-211,보기,N,,"택1, 제3영역","택1, 제3영역"
348,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11023,교필,General Education Required Course,1,금(8),Fri(8),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
349,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11022,교필,General Education Required Course,1,금(6),Fri(6),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
350,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11021,교필,General Education Required Course,1,금(5),Fri(5),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
351,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11020,교필,General Education Required Course,1,금(3),Fri(3),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
352,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11013,교필,General Education Required Course,1,수(7),Wed(7),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
353,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11003,교필,General Education Required Course,1,월(7),Mon(7),108,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
354,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11014,교필,General Education Required Course,1,수(8),Wed(8),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
355,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11018,교필,General Education Required Course,1,목(8),Thu(8),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",다빈치관-001,Davinci Hall(039)-001,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
356,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11017,교필,General Education Required Course,1,목(3),Thu(3),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
357,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11001,교필,General Education Required Course,1,월(1),Mon(1),108,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
358,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11015,교필,General Education Required Course,1,목(1),Thu(1),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
359,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11016,교필,General Education Required Course,1,목(2),Thu(2),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
360,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11024,교필,General Education Required Course,1,금(9),Fri(9),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
361,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11019,교필,General Education Required Course,1,금(1),Fri(1),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
362,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11002,교필,General Education Required Course,1,월(5),Mon(5),108,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
363,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11007,교필,General Education Required Course,1,화(2),Tue(2),120,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",다빈치관-001,Davinci Hall(039)-001,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
364,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11011,교필,General Education Required Course,1,수(4),Wed(4),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
365,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11012,교필,General Education Required Course,1,수(6),Wed(6),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
366,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11004,교필,General Education Required Course,1,월(8),Mon(8),150,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",무궁관-911,Mugung Hall(057)-911,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
367,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11010,교필,General Education Required Course,1,수(2),Wed(2),120,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",다빈치관-001,Davinci Hall(039)-001,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
368,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11005,교필,General Education Required Course,1,월(9),Mon(9),150,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",무궁관-911,Mugung Hall(057)-911,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
369,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11006,교필,General Education Required Course,1,화(1),Tue(1),120,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",다빈치관-001,Davinci Hall(039)-001,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
370,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11009,교필,General Education Required Course,1,화(8),Tue(8),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
371,101032,취창업진로설계,Career Design for Employment & Entrepreneurship,,11008,교필,General Education Required Course,1,화(5),Tue(5),100,교양대학,College of Liberal Arts,현장실습지원센터,,안민홍,"Ahn, Min Hong",상상관-108,Sangsang Hall(53)-108,보기,Y,,취업과진로  공통필수,Employment and career path  공통필수
372,101048,미술치료,Art Therapy,,31001,교선,General Education Elective,2,목(3 ~ 4),Thu(3 ~ 4),30,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,이경진,이경진,어의관-308,Eoui Hall(040)-308,보기,N,,,
373,101048,미술치료,Art Therapy,미래융합대학 전용강좌,31002,교선,General Education Elective,2,"목(0, 14 ~ 14)","Thu(0, 14 ~ 14)",60,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,이경진,이경진,어의관-308,Eoui Hall(040)-308,보기,N,,,
374,101049,SeoulTech 혜윰강좌,SeoulTech Heyum Course,인류세,31001,교선,General Education Elective,1,목(8 ~ 9A),Thu(8 ~ 9A),400,교양대학,College of Liberal Arts,교양대학,College of Liberal Arts,최형섭,"Choi, Hyungsub",,,보기,N,,특강세미나 사이버강좌전용,Special lecture Seminar Online course
375,101049,SeoulTech 혜윰강좌,SeoulTech Heyum Course,인공지능,31002,교선,General Education Elective,1,월(2 ~ 3A),Mon(2 ~ 3A),400,교양대학,College of Liberal Arts,인공지능응용학과,Department of Applied Artificial Intelligence,박종열,Jongyoul Park,100주년기념관-101,The 100th Memorial Hall(051)-101,보기,N,,특강세미나 사이버강좌전용,Special lecture Seminar Online course
376,101066,일반물리학(1),General Physics(1),외국인 전용 영어강좌,11001,교필,General Education Required Course,2,월(6 ~ 7),Mon(6 ~ 7),40,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,오명주,오명주,다빈치관-103,Davinci Hall(039)-103,보기,Y,,영어전용(M)   학문기초교양,Offered in English   학문기초교양
377,101067,일반물리학실험(1),General Physics Experiment(1),,11035,교필,General Education Required Course,1,목(1 ~ 2),Thu(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조진기,조진기,,,보기,N,,학문기초교양,학문기초교양
378,101067,일반물리학실험(1),General Physics Experiment(1),,11036,교필,General Education Required Course,1,목(1 ~ 2),Thu(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이상학,이상학,,,보기,N,,학문기초교양,학문기초교양
379,101067,일반물리학실험(1),General Physics Experiment(1),,11005,교필,General Education Required Course,1,월(8 ~ 9),Mon(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조화연,조화연,,,보기,N,,학문기초교양,학문기초교양
380,101067,일반물리학실험(1),General Physics Experiment(1),,11002,교필,General Education Required Course,1,월(6 ~ 7),Mon(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김호경,"KIM, HOGYOUNG",,,보기,N,,학문기초교양,학문기초교양
381,101067,일반물리학실험(1),General Physics Experiment(1),,11037,교필,General Education Required Course,1,목(1 ~ 2),Thu(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,정창근,정창근,,,보기,N,,학문기초교양,학문기초교양
382,101067,일반물리학실험(1),General Physics Experiment(1),,11038,교필,General Education Required Course,1,목(3 ~ 4),Thu(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조진기,조진기,,,보기,N,,학문기초교양,학문기초교양
383,101067,일반물리학실험(1),General Physics Experiment(1),외국인 전용 영어강좌,11001,교필,General Education Required Course,1,수(8 ~ 9),Wed(8 ~ 9),40,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,오명주,오명주,,,보기,Y,,영어전용(M)   학문기초교양,Offered in English   학문기초교양
384,101067,일반물리학실험(1),General Physics Experiment(1),,11004,교필,General Education Required Course,1,월(8 ~ 9),Mon(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,오명주,오명주,,,보기,N,,학문기초교양,학문기초교양
385,101067,일반물리학실험(1),General Physics Experiment(1),,11039,교필,General Education Required Course,1,목(3 ~ 4),Thu(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,민경남,민경남,,,보기,N,,학문기초교양,학문기초교양
386,101067,일반물리학실험(1),General Physics Experiment(1),,11040,교필,General Education Required Course,1,목(3 ~ 4),Thu(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이동원,이동원,,,보기,N,,학문기초교양,학문기초교양
387,101067,일반물리학실험(1),General Physics Experiment(1),,11034,교필,General Education Required Course,1,목(1 ~ 2),Thu(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,전종훈,전종훈,,,보기,N,,학문기초교양,학문기초교양
388,101067,일반물리학실험(1),General Physics Experiment(1),,11041,교필,General Education Required Course,1,목(3 ~ 4),Thu(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,정창근,정창근,,,보기,N,,학문기초교양,학문기초교양
389,101067,일반물리학실험(1),General Physics Experiment(1),,11003,교필,General Education Required Course,1,월(6 ~ 7),Mon(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,강신규,강신규,,,보기,N,,학문기초교양,학문기초교양
390,101067,일반물리학실험(1),General Physics Experiment(1),,11042,교필,General Education Required Course,1,목(6 ~ 7),Thu(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,윤여웅,윤여웅,,,보기,N,,학문기초교양,학문기초교양
391,101067,일반물리학실험(1),General Physics Experiment(1),,11043,교필,General Education Required Course,1,목(6 ~ 7),Thu(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,민경남,민경남,,,보기,N,,학문기초교양,학문기초교양
392,101067,일반물리학실험(1),General Physics Experiment(1),,11019,교필,General Education Required Course,1,화(8 ~ 9),Tue(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,송현석,송현석,,,보기,N,,학문기초교양,학문기초교양
393,101067,일반물리학실험(1),General Physics Experiment(1),,11020,교필,General Education Required Course,1,화(8 ~ 9),Tue(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,최일수,최일수,,,보기,N,,학문기초교양,학문기초교양
394,101067,일반물리학실험(1),General Physics Experiment(1),,11021,교필,General Education Required Course,1,화(8 ~ 9),Tue(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,전종훈,전종훈,,,보기,N,,학문기초교양,학문기초교양
395,101067,일반물리학실험(1),General Physics Experiment(1),,11022,교필,General Education Required Course,1,수(1 ~ 2),Wed(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,정인철,정인철,,,보기,N,,학문기초교양,학문기초교양
396,101067,일반물리학실험(1),General Physics Experiment(1),,11023,교필,General Education Required Course,1,수(1 ~ 2),Wed(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김창모,김창모,,,보기,N,,학문기초교양,학문기초교양
397,101067,일반물리학실험(1),General Physics Experiment(1),,11024,교필,General Education Required Course,1,수(1 ~ 2),Wed(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,유지현,유지현,,,보기,N,,학문기초교양,학문기초교양
398,101067,일반물리학실험(1),General Physics Experiment(1),,11025,교필,General Education Required Course,1,수(3 ~ 4),Wed(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조화연,조화연,,,보기,N,,학문기초교양,학문기초교양
399,101067,일반물리학실험(1),General Physics Experiment(1),,11026,교필,General Education Required Course,1,수(3 ~ 4),Wed(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김수경,김수경,,,보기,N,,학문기초교양,학문기초교양
400,101067,일반물리학실험(1),General Physics Experiment(1),,11027,교필,General Education Required Course,1,수(3 ~ 4),Wed(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이재환,이재환,,,보기,N,,학문기초교양,학문기초교양
401,101067,일반물리학실험(1),General Physics Experiment(1),,11028,교필,General Education Required Course,1,수(6 ~ 7),Wed(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,윤여웅,윤여웅,,,보기,N,,학문기초교양,학문기초교양
402,101067,일반물리학실험(1),General Physics Experiment(1),,11029,교필,General Education Required Course,1,수(6 ~ 7),Wed(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이재환,이재환,,,보기,N,,학문기초교양,학문기초교양
403,101067,일반물리학실험(1),General Physics Experiment(1),,11030,교필,General Education Required Course,1,수(6 ~ 7),Wed(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,오명주,오명주,,,보기,N,,학문기초교양,학문기초교양
404,101067,일반물리학실험(1),General Physics Experiment(1),,11031,교필,General Education Required Course,1,수(8 ~ 9),Wed(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이재환,이재환,,,보기,N,,학문기초교양,학문기초교양
405,101067,일반물리학실험(1),General Physics Experiment(1),,11032,교필,General Education Required Course,1,수(8 ~ 9),Wed(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이정엽,이정엽,,,보기,N,,학문기초교양,학문기초교양
406,101067,일반물리학실험(1),General Physics Experiment(1),,11033,교필,General Education Required Course,1,수(8 ~ 9),Wed(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,정인철,정인철,,,보기,N,,학문기초교양,학문기초교양
407,101067,일반물리학실험(1),General Physics Experiment(1),,11006,교필,General Education Required Course,1,화(1 ~ 2),Tue(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김철,"Kim, Chul",,,보기,N,,학문기초교양,학문기초교양
408,101067,일반물리학실험(1),General Physics Experiment(1),,11007,교필,General Education Required Course,1,화(1 ~ 2),Tue(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,박명훈,Park Myeonghun,,,보기,N,,학문기초교양,학문기초교양
409,101067,일반물리학실험(1),General Physics Experiment(1),,11008,교필,General Education Required Course,1,화(1 ~ 2),Tue(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,송현석,송현석,,,보기,N,,학문기초교양,학문기초교양
410,101067,일반물리학실험(1),General Physics Experiment(1),,11018,교필,General Education Required Course,1,화(8 ~ 9),Tue(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조인용,조인용,,,보기,N,,학문기초교양,학문기초교양
411,101067,일반물리학실험(1),General Physics Experiment(1),,11009,교필,General Education Required Course,1,화(1 ~ 2),Tue(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이동원,이동원,,,보기,N,,학문기초교양,학문기초교양
412,101067,일반물리학실험(1),General Physics Experiment(1),,11010,교필,General Education Required Course,1,화(3 ~ 4),Tue(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김철,"Kim, Chul",,,보기,N,,학문기초교양,학문기초교양
413,101067,일반물리학실험(1),General Physics Experiment(1),,11014,교필,General Education Required Course,1,화(6 ~ 7),Tue(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조인용,조인용,,,보기,N,,학문기초교양,학문기초교양
414,101067,일반물리학실험(1),General Physics Experiment(1),,11012,교필,General Education Required Course,1,화(3 ~ 4),Tue(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,민경남,민경남,,,보기,N,,학문기초교양,학문기초교양
415,101067,일반물리학실험(1),General Physics Experiment(1),,11015,교필,General Education Required Course,1,화(6 ~ 7),Tue(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김수경,김수경,,,보기,N,,학문기초교양,학문기초교양
416,101067,일반물리학실험(1),General Physics Experiment(1),,11011,교필,General Education Required Course,1,화(3 ~ 4),Tue(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,전종훈,전종훈,,,보기,N,,학문기초교양,학문기초교양
417,101067,일반물리학실험(1),General Physics Experiment(1),,11051,교필,General Education Required Course,1,금(3 ~ 4),Fri(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,최민기,최민기,,,보기,N,,학문기초교양,학문기초교양
418,101067,일반물리학실험(1),General Physics Experiment(1),,11016,교필,General Education Required Course,1,화(6 ~ 7),Tue(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,최일수,최일수,,,보기,N,,학문기초교양,학문기초교양
419,101067,일반물리학실험(1),General Physics Experiment(1),,11017,교필,General Education Required Course,1,화(6 ~ 7),Tue(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,정창근,정창근,,,보기,N,,학문기초교양,학문기초교양
420,101067,일반물리학실험(1),General Physics Experiment(1),,11050,교필,General Education Required Course,1,금(1 ~ 2),Fri(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이정엽,이정엽,,,보기,N,,학문기초교양,학문기초교양
421,101067,일반물리학실험(1),General Physics Experiment(1),,11052,교필,General Education Required Course,1,금(3 ~ 4),Fri(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이정엽,이정엽,,,보기,N,,학문기초교양,학문기초교양
422,101067,일반물리학실험(1),General Physics Experiment(1),,11013,교필,General Education Required Course,1,화(3 ~ 4),Tue(3 ~ 4),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조진기,조진기,,,보기,N,,학문기초교양,학문기초교양
423,101067,일반물리학실험(1),General Physics Experiment(1),,11049,교필,General Education Required Course,1,금(1 ~ 2),Fri(1 ~ 2),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김창모,김창모,,,보기,N,,학문기초교양,학문기초교양
424,101067,일반물리학실험(1),General Physics Experiment(1),,11048,교필,General Education Required Course,1,목(8 ~ 9),Thu(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,민경남,민경남,,,보기,N,,학문기초교양,학문기초교양
425,101067,일반물리학실험(1),General Physics Experiment(1),,11047,교필,General Education Required Course,1,목(8 ~ 9),Thu(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,최일수,최일수,,,보기,N,,학문기초교양,학문기초교양
426,101067,일반물리학실험(1),General Physics Experiment(1),,11046,교필,General Education Required Course,1,목(8 ~ 9),Thu(8 ~ 9),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이상학,이상학,,,보기,N,,학문기초교양,학문기초교양
427,101067,일반물리학실험(1),General Physics Experiment(1),,11045,교필,General Education Required Course,1,목(6 ~ 7),Thu(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,최일수,최일수,,,보기,N,,학문기초교양,학문기초교양
428,101067,일반물리학실험(1),General Physics Experiment(1),,11044,교필,General Education Required Course,1,목(6 ~ 7),Thu(6 ~ 7),0,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,이상학,이상학,,,보기,N,,학문기초교양,학문기초교양
429,101068,일반물리학(2),General Physics(2),,11003,교필,General Education Required Course,2,수(3 ~ 4),Wed(3 ~ 4),35,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,김창모,김창모,다빈치관-208,Davinci Hall(039)-208,보기,N,,학문기초교양,학문기초교양
430,101068,일반물리학(2),General Physics(2),,11002,교필,General Education Required Course,2,월(6 ~ 7),Mon(6 ~ 7),35,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,조진기,조진기,다빈치관-219,Davinci Hall(039)-219,보기,N,,학문기초교양,학문기초교양
431,101068,일반물리학(2),General Physics(2),외국인 전용 영어강좌,11001,교필,General Education Required Course,2,월(8 ~ 9),Mon(8 ~ 9),40,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,박명훈,Park Myeonghun,어의관-405,Eoui Hall(040)-405,보기,Y,,영어전용(M)   학문기초교양,Offered in English   학문기초교양
432,101081,에너지 저장 기술의 이해,Understanding Energy Storage Technology,,31001,교선,General Education Elective,3,수(7 ~ 9),Wed(7 ~ 9),40,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,권형욱,Hyunguk Kwon,상상관-624,Sangsang Hall(53)-624,보기,Y,,,
433,107009,양자컴퓨팅프로그래밍입문,"Quantum Computing, a general Introduction",,31001,교선,General Education Elective,3,월(2 ~ 4),Mon(2 ~ 4),30,교양대학,College of Liberal Arts,자연과학부,School of Natural Sciences,"강신규, 박명훈",강신규,어의관-405,Eoui Hall(040)-405,보기,N,,,
434,160980,타대학이수과목(1),Completion of Other University Courses(1),,31001,전선,Major Electives,3,,,999,교양대학,College of Liberal Arts,교양대학,College of Liberal Arts,,,,,,Y,,국내(해외)대학,Domestic (foreign) university
435,160982,타대학이수과목(1),Completion of Other University Courses(1),,31001,전선,Major Electives,3,,,999,교양대학,College of Liberal Arts,교양대학,College of Liberal Arts,,,,,,Y,,국내(해외)대학,Domestic (foreign) university
436,400210,교육학개론,Introduction to Education,,31001,교직,Teacher Training Course,2,월(3 ~ 4),Mon(3 ~ 4),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,신윤호,"Shinn, Yun Ho",어의관-308,Eoui Hall(040)-308,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
437,400212,교육사회학,Educational Sociology,,21001,교직,Teacher Training Course,2,월(8 ~ 9),Mon(8 ~ 9),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,전현심,전현심,어의관-213,Eoui Hall(040)-213,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
438,400310,교육행정및교육경영,Educational Administration and School Management,,31001,교직,Teacher Training Course,2,목(4 ~ 5),Thu(4 ~ 5),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,한재범,한재범,어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
439,400311,교육과정및교육평가,Curriculum and Educational Evaluation,,31002,교직,Teacher Training Course,2,수(5 ~ 6),Wed(5 ~ 6),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,김소영,"KIM, SOYOUNG",어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
440,400311,교육과정및교육평가,Curriculum and Educational Evaluation,,31001,교직,Teacher Training Course,2,수(3 ~ 4),Wed(3 ~ 4),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,김소영,"KIM, SOYOUNG",어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
441,400312,교육방법및교육공학,Teaching Method and Instrumental Technology,,31002,교직,Teacher Training Course,2,화(5 ~ 6),Tue(5 ~ 6),40,교양대학,College of Liberal Arts,인문사회교양학부,School of Humanities and Social Sciences,김소영,"KIM, SOYOUNG",어의관-610,Eoui Hall(040)-610,보기,N,,교육학   교직,Pedagogy   Teacher Training Course
